"","id","upd","term_id","lang","part_speech","gender","term","source","description","wiki","email","pages"
"954",954,NA,"13902","la",NA,NA,"auris",NA,NA,NA,NA,NA
"955",955,NA,"13904","la",NA,NA,"auris",NA,NA,NA,NA,NA
"956",956,NA,"13904","la",NA,NA,"externa",NA,NA,NA,NA,NA
"957",957,NA,"13910","la",NA,NA,"auris",NA,NA,NA,NA,NA
"958",958,NA,"13910","la",NA,NA,"media",NA,NA,NA,NA,NA
"959",959,NA,"13917","la",NA,NA,"membrana",NA,NA,NA,NA,NA
"960",960,NA,"13917","la",NA,NA,"tympanica",NA,NA,NA,NA,NA
"961",961,NA,"13931","la",NA,NA,"epithelium",NA,NA,NA,NA,NA
"962",962,NA,"13931","la",NA,NA,"pseudostratificatum",NA,NA,NA,NA,NA
"963",963,NA,"13934","la",NA,NA,"auris",NA,NA,NA,NA,NA
"964",964,NA,"13934","la",NA,NA,"interna",NA,NA,NA,NA,NA
"965",965,NA,"13944","la",NA,NA,"labyrinthus",NA,NA,NA,NA,NA
"966",966,NA,"13944","la",NA,NA,"membranaceus",NA,NA,NA,NA,NA
"967",967,NA,"13948","la",NA,NA,"vestibulocytus",NA,NA,NA,NA,NA
"968",968,NA,"13948","la",NA,NA,"cellula",NA,NA,NA,NA,NA
"969",969,NA,"13948","la",NA,NA,"sensoria",NA,NA,NA,NA,NA
"970",970,NA,"13948","la",NA,NA,"pilosa",NA,NA,NA,NA,NA
"971",971,NA,"13959","la",NA,NA,"macula",NA,NA,NA,NA,NA
"972",972,NA,"13959","la",NA,NA,"sacculi",NA,NA,NA,NA,NA
"973",973,NA,"13960","la",NA,NA,"macula",NA,NA,NA,NA,NA
"974",974,NA,"13960","la",NA,NA,"utriculi",NA,NA,NA,NA,NA
"975",975,NA,"13966","la",NA,NA,"crista",NA,NA,NA,NA,NA
"976",976,NA,"13966","la",NA,NA,"ampullaris",NA,NA,NA,NA,NA
"977",977,NA,"13972","la",NA,NA,"saccus",NA,NA,NA,NA,NA
"978",978,NA,"13972","la",NA,NA,"endolymphaticus",NA,NA,NA,NA,NA
"979",979,NA,"13995","la",NA,NA,"lamina",NA,NA,NA,NA,NA
"980",980,NA,"13995","la",NA,NA,"basilaris",NA,NA,NA,NA,NA
"981",981,NA,"14004","la",NA,NA,"membrana",NA,NA,NA,NA,NA
"982",982,NA,"14004","la",NA,NA,"tectoria",NA,NA,NA,NA,NA
"983",983,NA,"14005","la",NA,NA,"membrana",NA,NA,NA,NA,NA
"984",984,NA,"14005","la",NA,NA,"vestibularis",NA,NA,NA,NA,NA
"985",985,NA,"14041","la",NA,NA,"cochleocytus",NA,NA,NA,NA,NA
"986",986,NA,"14041","la",NA,NA,"externus",NA,NA,NA,NA,NA
"987",987,NA,"14229","la",NA,NA,"glandula",NA,NA,NA,NA,NA
"988",988,NA,"14229","la",NA,NA,"mammaria",NA,NA,NA,NA,NA
"989",989,NA,"14230","la",NA,NA,"lobus",NA,NA,NA,NA,NA
"990",990,NA,"14230","la",NA,NA,"mammae",NA,NA,NA,NA,NA
"991",991,NA,"13459","en",NA,NA,"basket",NA,NA,NA,NA,NA
"992",992,NA,"13459","en",NA,NA,"neuron",NA,NA,NA,NA,NA
"993",993,NA,"13602","en",NA,NA,"peripheral",NA,NA,NA,NA,NA
"994",994,NA,"13602","en",NA,NA,"nervous",NA,NA,NA,NA,NA
"995",995,NA,"13602","en",NA,NA,"system",NA,NA,NA,NA,NA
"996",996,NA,"10738","en",NA,NA,"adipocyte",NA,NA,NA,NA,NA
"997",997,NA,"13335","en",NA,NA,"arachnoid",NA,NA,NA,NA,NA
"998",998,NA,"13335","en",NA,NA,"mater",NA,NA,NA,NA,NA
"999",999,NA,"11222","en",NA,NA,"terminal",NA,NA,NA,NA,NA
"1000",1000,NA,"11222","en",NA,NA,"arborization",NA,NA,NA,NA,NA
"1001",1001,NA,"12356","en",NA,NA,"interlobar",NA,NA,NA,NA,NA
"1002",1002,NA,"12356","en",NA,NA,"artery",NA,NA,NA,NA,NA
"1003",1003,NA,"11346","en",NA,NA,"astrocyte",NA,NA,NA,NA,NA
"1004",1004,NA,"12946","en",NA,NA,"astrocyte",NA,NA,NA,NA,NA
"1005",1005,NA,"11350","en",NA,NA,"fibrous",NA,NA,NA,NA,NA
"1006",1006,NA,"11350","en",NA,NA,"astrocyte",NA,NA,NA,NA,NA
"1007",1007,NA,"11348","en",NA,NA,"protoplasmic",NA,NA,NA,NA,NA
"1008",1008,NA,"11348","en",NA,NA,"astrocyte",NA,NA,NA,NA,NA
"1009",1009,NA,"11197","en",NA,NA,"axolemma",NA,NA,NA,NA,NA
"1010",1010,NA,"11194","en",NA,NA,"axolemma",NA,NA,NA,NA,NA
"1011",1011,NA,"11214","en",NA,NA,"axon",NA,NA,NA,NA,NA
"1012",1012,NA,"13312","en",NA,NA,"blood",NA,NA,NA,NA,NA
"1013",1013,NA,"13312","en",NA,NA,"brain",NA,NA,NA,NA,NA
"1014",1014,NA,"13312","en",NA,NA,"barrier",NA,NA,NA,NA,NA
"1015",1015,NA,"11515","en",NA,NA,"oral",NA,NA,NA,NA,NA
"1016",1016,NA,"11515","en",NA,NA,"cavity",NA,NA,NA,NA,NA
"1017",1017,NA,"10003","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1018",1018,NA,"13410","en",NA,NA,"basket",NA,NA,NA,NA,NA
"1019",1019,NA,"13410","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1020",1020,NA,"10610","en",NA,NA,"endothelial",NA,NA,NA,NA,NA
"1021",1021,NA,"10610","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1022",1022,NA,"11339","en",NA,NA,"ependymal",NA,NA,NA,NA,NA
"1023",1023,NA,"11339","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1024",1024,NA,"12922","en",NA,NA,"ependymal",NA,NA,NA,NA,NA
"1025",1025,NA,"12922","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1026",1026,NA,"10576","en",NA,NA,"epithelial",NA,NA,NA,NA,NA
"1027",1027,NA,"10576","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1028",1028,NA,"10048","en",NA,NA,"giant",NA,NA,NA,NA,NA
"1029",1029,NA,"10048","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1030",1030,NA,"11308","en",NA,NA,"glial",NA,NA,NA,NA,NA
"1031",1031,NA,"11308","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1032",1032,NA,"11308","en",NA,NA,"body",NA,NA,NA,NA,NA
"1033",1033,NA,"10052","en",NA,NA,"pyramidal",NA,NA,NA,NA,NA
"1034",1034,NA,"10052","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1035",1035,NA,"13503","en",NA,NA,"pyramidal",NA,NA,NA,NA,NA
"1036",1036,NA,"13503","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1037",1037,NA,"10032","en",NA,NA,"primordial",NA,NA,NA,NA,NA
"1038",1038,NA,"10032","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1039",1039,NA,"10036","en",NA,NA,"progenitor",NA,NA,NA,NA,NA
"1040",1040,NA,"10036","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1041",1041,NA,"13405","en",NA,NA,"purkinje",NA,NA,NA,NA,NA
"1042",1042,NA,"13405","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1043",1043,NA,"14058","en",NA,NA,"satellite",NA,NA,NA,NA,NA
"1044",1044,NA,"14058","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1045",1045,NA,"11367","en",NA,NA,"satellite",NA,NA,NA,NA,NA
"1046",1046,NA,"11367","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1047",1047,NA,"11367","en",NA,NA,"satellite",NA,NA,NA,NA,NA
"1048",1048,NA,"11367","en",NA,NA,"glial",NA,NA,NA,NA,NA
"1049",1049,NA,"11367","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1050",1050,NA,"11370","en",NA,NA,"schwann",NA,NA,NA,NA,NA
"1051",1051,NA,"11370","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1052",1052,NA,"11370","en",NA,NA,"neurolemmocyte",NA,NA,NA,NA,NA
"1053",1053,NA,"10406","en",NA,NA,"centriole",NA,NA,NA,NA,NA
"1054",1054,NA,"10218","en",NA,NA,"centriole",NA,NA,NA,NA,NA
"1055",1055,NA,"13389","en",NA,NA,"cerebellum",NA,NA,NA,NA,NA
"1056",1056,NA,"1024900","en",NA,NA,"cistern",NA,NA,NA,NA,NA
"1057",1057,NA,"10006","en",NA,NA,"cytoplasm",NA,NA,NA,NA,NA
"1058",1058,NA,"10353","en",NA,NA,"cytoskeleton",NA,NA,NA,NA,NA
"1059",1059,NA,"13663","en",NA,NA,"lamellar",NA,NA,NA,NA,NA
"1060",1060,NA,"13663","en",NA,NA,"corpuscle",NA,NA,NA,NA,NA
"1061",1061,NA,"13391","en",NA,NA,"cerebellar",NA,NA,NA,NA,NA
"1062",1062,NA,"13391","en",NA,NA,"cortex",NA,NA,NA,NA,NA
"1063",1063,NA,"13436","en",NA,NA,"cerebral",NA,NA,NA,NA,NA
"1064",1064,NA,"13436","en",NA,NA,"cortex",NA,NA,NA,NA,NA
"1065",1065,NA,"14080","en",NA,NA,"macula",NA,NA,NA,NA,NA
"1066",1066,NA,"14080","en",NA,NA,"adherens",NA,NA,NA,NA,NA
"1067",1067,NA,"14080","en",NA,NA,"desmosome",NA,NA,NA,NA,NA
"1068",1068,NA,"11653","en",NA,NA,"tooth",NA,NA,NA,NA,NA
"1069",1069,NA,"13326","en",NA,NA,"pachymeninx",NA,NA,NA,NA,NA
"1070",1070,NA,"13326","en",NA,NA,"dura",NA,NA,NA,NA,NA
"1071",1071,NA,"13326","en",NA,NA,"mater",NA,NA,NA,NA,NA
"1072",1072,NA,"12916","en",NA,NA,"median",NA,NA,NA,NA,NA
"1073",1073,NA,"12916","en",NA,NA,"eminence",NA,NA,NA,NA,NA
"1074",1074,NA,"13611","en",NA,NA,"endoneurium",NA,NA,NA,NA,NA
"1075",1075,NA,"10607","en",NA,NA,"endothelium",NA,NA,NA,NA,NA
"1076",1076,NA,"10980","en",NA,NA,"eosinophilic",NA,NA,NA,NA,NA
"1077",1077,NA,"10980","en",NA,NA,"granulocyte",NA,NA,NA,NA,NA
"1078",1078,NA,"10980","en",NA,NA,"eosinophil",NA,NA,NA,NA,NA
"1079",1079,NA,"13615","en",NA,NA,"epineurium",NA,NA,NA,NA,NA
"1080",1080,NA,"10606","en",NA,NA,"simple",NA,NA,NA,NA,NA
"1081",1081,NA,"10606","en",NA,NA,"squamous",NA,NA,NA,NA,NA
"1082",1082,NA,"10606","en",NA,NA,"epithelium",NA,NA,NA,NA,NA
"1083",1083,NA,"11874","en",NA,NA,"oesophagus",NA,NA,NA,NA,NA
"1084",1084,NA,"10762","en",NA,NA,"collagen",NA,NA,NA,NA,NA
"1085",1085,NA,"10762","en",NA,NA,"fascicle",NA,NA,NA,NA,NA
"1086",1086,NA,"10762","en",NA,NA,"collagen",NA,NA,NA,NA,NA
"1087",1087,NA,"10762","en",NA,NA,"bundle",NA,NA,NA,NA,NA
"1088",1088,NA,"10763","en",NA,NA,"collagen",NA,NA,NA,NA,NA
"1089",1089,NA,"10763","en",NA,NA,"fibre",NA,NA,NA,NA,NA
"1090",1090,NA,"10769","en",NA,NA,"elastic",NA,NA,NA,NA,NA
"1091",1091,NA,"10769","en",NA,NA,"fibre",NA,NA,NA,NA,NA
"1092",1092,NA,"11210","en",NA,NA,"afferent",NA,NA,NA,NA,NA
"1093",1093,NA,"11210","en",NA,NA,"nerve",NA,NA,NA,NA,NA
"1094",1094,NA,"11210","en",NA,NA,"fibre",NA,NA,NA,NA,NA
"1095",1095,NA,"12924","en",NA,NA,"nonmyelinated",NA,NA,NA,NA,NA
"1096",1096,NA,"12924","en",NA,NA,"nerve",NA,NA,NA,NA,NA
"1097",1097,NA,"12924","en",NA,NA,"fibre",NA,NA,NA,NA,NA
"1098",1098,NA,"12948","en",NA,NA,"nonmyelinated",NA,NA,NA,NA,NA
"1099",1099,NA,"12948","en",NA,NA,"nerve",NA,NA,NA,NA,NA
"1100",1100,NA,"12948","en",NA,NA,"fibre",NA,NA,NA,NA,NA
"1101",1101,NA,"11211","en",NA,NA,"efferent",NA,NA,NA,NA,NA
"1102",1102,NA,"11211","en",NA,NA,"nerve",NA,NA,NA,NA,NA
"1103",1103,NA,"11211","en",NA,NA,"fibre",NA,NA,NA,NA,NA
"1104",1104,NA,"10735","en",NA,NA,"fibroblast",NA,NA,NA,NA,NA
"1105",1105,NA,"12831","en",NA,NA,"fibroblast",NA,NA,NA,NA,NA
"1106",1106,NA,"12000","en",NA,NA,"liver",NA,NA,NA,NA,NA
"1107",1107,NA,"10365","en",NA,NA,"microfilament",NA,NA,NA,NA,NA
"1108",1108,NA,"10365","en",NA,NA,"actin",NA,NA,NA,NA,NA
"1109",1109,NA,"10365","en",NA,NA,"filament",NA,NA,NA,NA,NA
"1110",1110,NA,"13672","en",NA,NA,"muscle",NA,NA,NA,NA,NA
"1111",1111,NA,"13672","en",NA,NA,"spindle",NA,NA,NA,NA,NA
"1112",1112,NA,"13618","en",NA,NA,"ganglion",NA,NA,NA,NA,NA
"1113",1113,NA,"13626","en",NA,NA,"autonomic",NA,NA,NA,NA,NA
"1114",1114,NA,"13626","en",NA,NA,"ganglion",NA,NA,NA,NA,NA
"1115",1115,NA,"12944","en",NA,NA,"pineal",NA,NA,NA,NA,NA
"1116",1116,NA,"12944","en",NA,NA,"gland",NA,NA,NA,NA,NA
"1117",1117,NA,"12944","en",NA,NA,"pineal",NA,NA,NA,NA,NA
"1118",1118,NA,"12944","en",NA,NA,"body",NA,NA,NA,NA,NA
"1119",1119,NA,"12914","en",NA,NA,"infundibulum",NA,NA,NA,NA,NA
"1120",1120,NA,"10129","en",NA,NA,"gap",NA,NA,NA,NA,NA
"1121",1121,NA,"10129","en",NA,NA,"junction",NA,NA,NA,NA,NA
"1122",1122,NA,"10129","en",NA,NA,"nonvesicular",NA,NA,NA,NA,NA
"1123",1123,NA,"10129","en",NA,NA,"synapse",NA,NA,NA,NA,NA
"1124",1124,NA,"10129","en",NA,NA,"electrical",NA,NA,NA,NA,NA
"1125",1125,NA,"10129","en",NA,NA,"synapse",NA,NA,NA,NA,NA
"1126",1126,NA,"10112","en",NA,NA,"tight",NA,NA,NA,NA,NA
"1127",1127,NA,"10112","en",NA,NA,"junction",NA,NA,NA,NA,NA
"1128",1128,NA,"10112","en",NA,NA,"occluding",NA,NA,NA,NA,NA
"1129",1129,NA,"10112","en",NA,NA,"junction",NA,NA,NA,NA,NA
"1130",1130,NA,"12628","en",NA,NA,"tight",NA,NA,NA,NA,NA
"1131",1131,NA,"12628","en",NA,NA,"junction",NA,NA,NA,NA,NA
"1132",1132,NA,"12628","en",NA,NA,"zonula",NA,NA,NA,NA,NA
"1133",1133,NA,"12628","en",NA,NA,"occludens",NA,NA,NA,NA,NA
"1134",1134,NA,"11766","en",NA,NA,"tongue",NA,NA,NA,NA,NA
"1135",1135,NA,"10957","en",NA,NA,"lymphocyte",NA,NA,NA,NA,NA
"1136",1136,NA,"10742","en",NA,NA,"macrophage",NA,NA,NA,NA,NA
"1137",1137,NA,"13368","en",NA,NA,"spinal",NA,NA,NA,NA,NA
"1138",1138,NA,"13368","en",NA,NA,"cord",NA,NA,NA,NA,NA
"1139",1139,NA,"10747","en",NA,NA,"mast",NA,NA,NA,NA,NA
"1140",1140,NA,"10747","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1141",1141,NA,"10747","en",NA,NA,"mastocyte",NA,NA,NA,NA,NA
"1142",1142,NA,"10754","en",NA,NA,"extracellular",NA,NA,NA,NA,NA
"1143",1143,NA,"10754","en",NA,NA,"matrix",NA,NA,NA,NA,NA
"1144",1144,NA,"10753","en",NA,NA,"melanocyte",NA,NA,NA,NA,NA
"1145",1145,NA,"13746","en",NA,NA,"melanocyte",NA,NA,NA,NA,NA
"1146",1146,NA,"14091","en",NA,NA,"melanocyte",NA,NA,NA,NA,NA
"1147",1147,NA,"14146","en",NA,NA,"melanocyte",NA,NA,NA,NA,NA
"1148",1148,NA,"10532","en",NA,NA,"basement",NA,NA,NA,NA,NA
"1149",1149,NA,"10532","en",NA,NA,"membrane",NA,NA,NA,NA,NA
"1150",1150,NA,"13325","en",NA,NA,"meninges",NA,NA,NA,NA,NA
"1151",1151,NA,"11378","en",NA,NA,"mesaxon",NA,NA,NA,NA,NA
"1152",1152,NA,"10354","en",NA,NA,"microtubule",NA,NA,NA,NA,NA
"1153",1153,NA,"10078","en",NA,NA,"microvillus",NA,NA,NA,NA,NA
"1154",1154,NA,"10223","en",NA,NA,"mitochondrion",NA,NA,NA,NA,NA
"1155",1155,NA,"10970","en",NA,NA,"monocyte",NA,NA,NA,NA,NA
"1156",1156,NA,"11881","en",NA,NA,"lamina",NA,NA,NA,NA,NA
"1157",1157,NA,"11881","en",NA,NA,"muscularis",NA,NA,NA,NA,NA
"1158",1158,NA,"11881","en",NA,NA,"of",NA,NA,NA,NA,NA
"1159",1159,NA,"11881","en",NA,NA,"mucosa",NA,NA,NA,NA,NA
"1160",1160,NA,"11913","en",NA,NA,"muscularis",NA,NA,NA,NA,NA
"1161",1161,NA,"11913","en",NA,NA,"mucosae",NA,NA,NA,NA,NA
"1162",1162,NA,"11941","en",NA,NA,"muscularis",NA,NA,NA,NA,NA
"1163",1163,NA,"11941","en",NA,NA,"mucosae",NA,NA,NA,NA,NA
"1164",1164,NA,"11968","en",NA,NA,"muscularis",NA,NA,NA,NA,NA
"1165",1165,NA,"11968","en",NA,NA,"mucosae",NA,NA,NA,NA,NA
"1166",1166,NA,"13603","en",NA,NA,"nerve",NA,NA,NA,NA,NA
"1167",1167,NA,"11201","en",NA,NA,"neurofibril",NA,NA,NA,NA,NA
"1168",1168,NA,"10249","en",NA,NA,"neurofilament",NA,NA,NA,NA,NA
"1169",1169,NA,"11195","en",NA,NA,"neuron",NA,NA,NA,NA,NA
"1170",1170,NA,"11249","en",NA,NA,"bipolar",NA,NA,NA,NA,NA
"1171",1171,NA,"11249","en",NA,NA,"neuron",NA,NA,NA,NA,NA
"1172",1172,NA,"11254","en",NA,NA,"motor",NA,NA,NA,NA,NA
"1173",1173,NA,"11254","en",NA,NA,"neuron",NA,NA,NA,NA,NA
"1174",1174,NA,"11250","en",NA,NA,"multipolar",NA,NA,NA,NA,NA
"1175",1175,NA,"11250","en",NA,NA,"neuron",NA,NA,NA,NA,NA
"1176",1176,NA,"11310","en",NA,NA,"neurotransmitter",NA,NA,NA,NA,NA
"1177",1177,NA,"10973","en",NA,NA,"neutrophilic",NA,NA,NA,NA,NA
"1178",1178,NA,"10973","en",NA,NA,"granulocyte",NA,NA,NA,NA,NA
"1179",1179,NA,"10973","en",NA,NA,"neutrophil",NA,NA,NA,NA,NA
"1180",1180,NA,"10973","en",NA,NA,"segmented",NA,NA,NA,NA,NA
"1181",1181,NA,"10973","en",NA,NA,"neutrophilic",NA,NA,NA,NA,NA
"1182",1182,NA,"10973","en",NA,NA,"granulocyte",NA,NA,NA,NA,NA
"1183",1183,NA,"10205","en",NA,NA,"nucleolus",NA,NA,NA,NA,NA
"1184",1184,NA,"10005","en",NA,NA,"nucleus",NA,NA,NA,NA,NA
"1185",1185,NA,"11714","en",NA,NA,"odontoblast",NA,NA,NA,NA,NA
"1186",1186,NA,"11357","en",NA,NA,"oligodendrocyte",NA,NA,NA,NA,NA
"1187",1187,NA,"11546","en",NA,NA,"palate",NA,NA,NA,NA,NA
"1188",1188,NA,"12061","en",NA,NA,"pancreas",NA,NA,NA,NA,NA
"1189",1189,NA,"10529","en",NA,NA,"parenchyma",NA,NA,NA,NA,NA
"1190",1190,NA,"11198","en",NA,NA,"nerve",NA,NA,NA,NA,NA
"1191",1191,NA,"11198","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1192",1192,NA,"11198","en",NA,NA,"body",NA,NA,NA,NA,NA
"1193",1193,NA,"13109","en",NA,NA,"pericyte",NA,NA,NA,NA,NA
"1194",1194,NA,"13612","en",NA,NA,"perineurium",NA,NA,NA,NA,NA
"1195",1195,NA,"10863","en",NA,NA,"periosteum",NA,NA,NA,NA,NA
"1196",1196,NA,"13354","en",NA,NA,"pia",NA,NA,NA,NA,NA
"1197",1197,NA,"13354","en",NA,NA,"mater",NA,NA,NA,NA,NA
"1198",1198,NA,"10310","en",NA,NA,"pinocytosis",NA,NA,NA,NA,NA
"1199",1199,NA,"11000","en",NA,NA,"plasma",NA,NA,NA,NA,NA
"1200",1200,NA,"10017","en",NA,NA,"plasmalemma",NA,NA,NA,NA,NA
"1201",1201,NA,"10017","en",NA,NA,"cell",NA,NA,NA,NA,NA
"1202",1202,NA,"10017","en",NA,NA,"membrane",NA,NA,NA,NA,NA
"1203",1203,NA,"10017","en",NA,NA,"plasma",NA,NA,NA,NA,NA
"1204",1204,NA,"10017","en",NA,NA,"membrane",NA,NA,NA,NA,NA
"1205",1205,NA,"13361","en",NA,NA,"choroid",NA,NA,NA,NA,NA
"1206",1206,NA,"13361","en",NA,NA,"plexus",NA,NA,NA,NA,NA
"1207",1207,NA,"10263","en",NA,NA,"polyribosome",NA,NA,NA,NA,NA
"1208",1208,NA,"10263","en",NA,NA,"polysome",NA,NA,NA,NA,NA
"1209",1209,NA,"11282","en",NA,NA,"receptor",NA,NA,NA,NA,NA
"1210",1210,NA,"10244","en",NA,NA,"endoplasmic",NA,NA,NA,NA,NA
"1211",1211,NA,"10244","en",NA,NA,"reticulum",NA,NA,NA,NA,NA
"1212",1212,NA,"10256","en",NA,NA,"smooth",NA,NA,NA,NA,NA
"1213",1213,NA,"10256","en",NA,NA,"endoplasmic",NA,NA,NA,NA,NA
"1214",1214,NA,"10256","en",NA,NA,"reticulum",NA,NA,NA,NA,NA
"1215",1215,NA,"10254","en",NA,NA,"rough",NA,NA,NA,NA,NA
"1216",1216,NA,"10254","en",NA,NA,"endoplasmic",NA,NA,NA,NA,NA
"1217",1217,NA,"10254","en",NA,NA,"reticulum",NA,NA,NA,NA,NA
"1218",1218,NA,"11300","en",NA,NA,"synapse",NA,NA,NA,NA,NA
"1219",1219,NA,"11272","en",NA,NA,"axodendritic",NA,NA,NA,NA,NA
"1220",1220,NA,"11272","en",NA,NA,"synapse",NA,NA,NA,NA,NA
"1221",1221,NA,"11276","en",NA,NA,"axosomatic",NA,NA,NA,NA,NA
"1222",1222,NA,"11276","en",NA,NA,"synapse",NA,NA,NA,NA,NA
"1223",1223,NA,"13306","en",NA,NA,"nervous",NA,NA,NA,NA,NA
"1224",1224,NA,"13306","en",NA,NA,"system",NA,NA,NA,NA,NA
"1225",1225,NA,"13307","en",NA,NA,"central",NA,NA,NA,NA,NA
"1226",1226,NA,"13307","en",NA,NA,"nervous",NA,NA,NA,NA,NA
"1227",1227,NA,"13307","en",NA,NA,"system",NA,NA,NA,NA,NA
"1228",1228,NA,"12089","en",NA,NA,"respiratory",NA,NA,NA,NA,NA
"1229",1229,NA,"12089","en",NA,NA,"system",NA,NA,NA,NA,NA
"1230",1230,NA,"12233","en",NA,NA,"urinary",NA,NA,NA,NA,NA
"1231",1231,NA,"12233","en",NA,NA,"system",NA,NA,NA,NA,NA
"1232",1232,NA,"13337","en",NA,NA,"subarachnoid",NA,NA,NA,NA,NA
"1233",1233,NA,"13337","en",NA,NA,"space",NA,NA,NA,NA,NA
"1234",1234,NA,"13337","en",NA,NA,"leptomeningeal",NA,NA,NA,NA,NA
"1235",1235,NA,"13337","en",NA,NA,"space",NA,NA,NA,NA,NA
"1236",1236,NA,"11235","en",NA,NA,"dendritic",NA,NA,NA,NA,NA
"1237",1237,NA,"11235","en",NA,NA,"spine",NA,NA,NA,NA,NA
"1238",1238,NA,"11390","en",NA,NA,"myelin",NA,NA,NA,NA,NA
"1239",1239,NA,"11390","en",NA,NA,"sheath",NA,NA,NA,NA,NA
"1240",1240,NA,"11390","en",NA,NA,"gap",NA,NA,NA,NA,NA
"1241",1241,NA,"13392","en",NA,NA,"granular",NA,NA,NA,NA,NA
"1242",1242,NA,"13392","en",NA,NA,"layer",NA,NA,NA,NA,NA
"1243",1243,NA,"13406","en",NA,NA,"molecular",NA,NA,NA,NA,NA
"1244",1244,NA,"13406","en",NA,NA,"layer",NA,NA,NA,NA,NA
"1245",1245,NA,"10530","en",NA,NA,"stroma",NA,NA,NA,NA,NA
"1246",1246,NA,"13309","en",NA,NA,"white",NA,NA,NA,NA,NA
"1247",1247,NA,"13309","en",NA,NA,"matter",NA,NA,NA,NA,NA
"1248",1248,NA,"13309","en",NA,NA,"white",NA,NA,NA,NA,NA
"1249",1249,NA,"13309","en",NA,NA,"substance",NA,NA,NA,NA,NA
"1250",1250,NA,"13308","en",NA,NA,"grey",NA,NA,NA,NA,NA
"1251",1251,NA,"13308","en",NA,NA,"matter",NA,NA,NA,NA,NA
"1252",1252,NA,"13308","en",NA,NA,"grey",NA,NA,NA,NA,NA
"1253",1253,NA,"13308","en",NA,NA,"substance",NA,NA,NA,NA,NA
"1254",1254,NA,"11382","en",NA,NA,"myelin",NA,NA,NA,NA,NA
"1255",1255,NA,"11382","en",NA,NA,"sheath",NA,NA,NA,NA,NA
"1256",1256,NA,"14090","en",NA,NA,"nerve",NA,NA,NA,NA,NA
"1257",1257,NA,"14090","en",NA,NA,"ending",NA,NA,NA,NA,NA
"1258",1258,NA,"11269","en",NA,NA,"nerve",NA,NA,NA,NA,NA
"1259",1259,NA,"11269","en",NA,NA,"endings",NA,NA,NA,NA,NA
"1260",1260,NA,"10800","en",NA,NA,"adipose",NA,NA,NA,NA,NA
"1261",1261,NA,"10800","en",NA,NA,"tissue",NA,NA,NA,NA,NA
"1262",1262,NA,"10785","en",NA,NA,"dense",NA,NA,NA,NA,NA
"1263",1263,NA,"10785","en",NA,NA,"connective",NA,NA,NA,NA,NA
"1264",1264,NA,"10785","en",NA,NA,"tissue",NA,NA,NA,NA,NA
"1265",1265,NA,"11720","en",NA,NA,"dense",NA,NA,NA,NA,NA
"1266",1266,NA,"11720","en",NA,NA,"connective",NA,NA,NA,NA,NA
"1267",1267,NA,"11720","en",NA,NA,"tissue",NA,NA,NA,NA,NA
"1268",1268,NA,"10784","en",NA,NA,"loose",NA,NA,NA,NA,NA
"1269",1269,NA,"10784","en",NA,NA,"connective",NA,NA,NA,NA,NA
"1270",1270,NA,"10784","en",NA,NA,"tissue",NA,NA,NA,NA,NA
"1271",1271,NA,"12721","en",NA,NA,"smooth",NA,NA,NA,NA,NA
"1272",1272,NA,"12721","en",NA,NA,"muscular",NA,NA,NA,NA,NA
"1273",1273,NA,"12721","en",NA,NA,"tissue",NA,NA,NA,NA,NA
"1274",1274,NA,"11193","en",NA,NA,"nerve",NA,NA,NA,NA,NA
"1275",1275,NA,"11193","en",NA,NA,"tissue",NA,NA,NA,NA,NA
"1276",1276,NA,"10839","en",NA,NA,"bone",NA,NA,NA,NA,NA
"1277",1277,NA,"10839","en",NA,NA,"tissue",NA,NA,NA,NA,NA
"1278",1278,NA,"10839","en",NA,NA,"osseous",NA,NA,NA,NA,NA
"1279",1279,NA,"10839","en",NA,NA,"tissue",NA,NA,NA,NA,NA
"1280",1280,NA,"10317","en",NA,NA,"pinocytotic",NA,NA,NA,NA,NA
"1281",1281,NA,"10317","en",NA,NA,"vesicle",NA,NA,NA,NA,NA
"1282",1282,NA,"10317","en",NA,NA,"pinosome",NA,NA,NA,NA,NA
"1283",1283,NA,"13342","en",NA,NA,"arachnoid",NA,NA,NA,NA,NA
"1284",1284,NA,"13342","en",NA,NA,"villus",NA,NA,NA,NA,NA
